,realtime_start,date,value
1304,2018-07-27 00:00:00,1980-04-01 00:00:00,2797.352
1305,1991-12-04 00:00:00,1980-07-01 00:00:00,2705.3
1306,1996-01-19 00:00:00,1980-07-01 00:00:00,2783.2
1307,1997-05-07 00:00:00,1980-07-01 00:00:00,2783.4
1308,1999-10-28 00:00:00,1980-07-01 00:00:00,
1309,1999-10-29 00:00:00,1980-07-01 00:00:00,2793.6
1310,2003-12-10 00:00:00,1980-07-01 00:00:00,2786.6
1311,2009-07-31 00:00:00,1980-07-01 00:00:00,2785.2
1312,2013-07-31 00:00:00,1980-07-01 00:00:00,2860.0
1313,2017-10-27 00:00:00,1980-07-01 00:00:00,2860.044
1314,2018-07-27 00:00:00,1980-07-01 00:00:00,2856.483
1315,1991-12-04 00:00:00,1980-10-01 00:00:00,2832.9
1316,1996-01-19 00:00:00,1980-10-01 00:00:00,2911.6
1317,1997-05-07 00:00:00,1980-10-01 00:00:00,2911.8
1318,1999-10-28 00:00:00,1980-10-01 00:00:00,
1319,1999-10-29 00:00:00,1980-10-01 00:00:00,2918.8
1320,2003-12-10 00:00:00,1980-10-01 00:00:00,2916.9
1321,2009-07-31 00:00:00,1980-10-01 00:00:00,2915.3
1322,2013-07-31 00:00:00,1980-10-01 00:00:00,2993.5
1323,2017-10-27 00:00:00,1980-10-01 00:00:00,2993.525
1324,2018-07-27 00:00:00,1980-10-01 00:00:00,2985.557
1325,1991-12-04 00:00:00,1981-01-01 00:00:00,2953.5
1326,1996-01-19 00:00:00,1981-01-01 00:00:00,3043.2
1327,1997-05-07 00:00:00,1981-01-01 00:00:00,3040.2
1328,1999-10-28 00:00:00,1981-01-01 00:00:00,
1329,1999-10-29 00:00:00,1981-01-01 00:00:00,3052.6
1330,2003-12-10 00:00:00,1981-01-01 00:00:00,3052.7
1331,2009-07-31 00:00:00,1981-01-01 00:00:00,3051.4
1332,2013-07-31 00:00:00,1981-01-01 00:00:00,3131.8
1333,2017-10-27 00:00:00,1981-01-01 00:00:00,3131.799
1334,2018-07-27 00:00:00,1981-01-01 00:00:00,3124.206
1335,1991-12-04 00:00:00,1981-04-01 00:00:00,2993.0
1336,1996-01-19 00:00:00,1981-04-01 00:00:00,3073.3
1337,1997-05-07 00:00:00,1981-04-01 00:00:00,3070.3
1338,1999-10-28 00:00:00,1981-04-01 00:00:00,
1339,1999-10-29 00:00:00,1981-04-01 00:00:00,3086.2
1340,2003-12-10 00:00:00,1981-04-01 00:00:00,3085.9
1341,2009-07-31 00:00:00,1981-04-01 00:00:00,3084.3
1342,2013-07-31 00:00:00,1981-04-01 00:00:00,3167.2
1343,2014-07-30 00:00:00,1981-04-01 00:00:00,3167.3
1344,2017-10-27 00:00:00,1981-04-01 00:00:00,3167.251
1345,2018-07-27 00:00:00,1981-04-01 00:00:00,3162.532
1346,1991-12-04 00:00:00,1981-07-01 00:00:00,3079.6
1347,1996-01-19 00:00:00,1981-07-01 00:00:00,3163.2
1348,1997-05-07 00:00:00,1981-07-01 00:00:00,3167.7
1349,1999-10-28 00:00:00,1981-07-01 00:00:00,
1350,1999-10-29 00:00:00,1981-07-01 00:00:00,3183.5
1351,2003-12-10 00:00:00,1981-07-01 00:00:00,3178.7
1352,2009-07-31 00:00:00,1981-07-01 00:00:00,3177.0
1353,2013-07-31 00:00:00,1981-07-01 00:00:00,3261.2
1354,2017-10-27 00:00:00,1981-07-01 00:00:00,3261.203
1355,2018-07-27 00:00:00,1981-07-01 00:00:00,3260.609
1356,1991-12-04 00:00:00,1981-10-01 00:00:00,3096.3
1357,1996-01-19 00:00:00,1981-10-01 00:00:00,3183.9
1358,1997-05-07 00:00:00,1981-10-01 00:00:00,3185.5
1359,1999-10-28 00:00:00,1981-10-01 00:00:00,
1360,1999-10-29 00:00:00,1981-10-01 00:00:00,3203.1
1361,2003-12-10 00:00:00,1981-10-01 00:00:00,3196.4
1362,2009-07-31 00:00:00,1981-10-01 00:00:00,3194.7
1363,2013-07-31 00:00:00,1981-10-01 00:00:00,3283.5
1364,2017-10-27 00:00:00,1981-10-01 00:00:00,3283.536
1365,2018-07-27 00:00:00,1981-10-01 00:00:00,3280.818
1366,1991-12-04 00:00:00,1982-01-01 00:00:00,3092.9
1367,1996-01-19 00:00:00,1982-01-01 00:00:00,3179.6
1368,1997-05-07 00:00:00,1982-01-01 00:00:00,3178.6
1369,1999-10-28 00:00:00,1982-01-01 00:00:00,
1370,1999-10-29 00:00:00,1982-01-01 00:00:00,3193.8
1371,2003-12-10 00:00:00,1982-01-01 00:00:00,3186.8
1372,2009-07-31 00:00:00,1982-01-01 00:00:00,3184.9
1373,2013-07-31 00:00:00,1982-01-01 00:00:00,3273.8
1374,2017-10-27 00:00:00,1982-01-01 00:00:00,3273.809
1375,2018-07-27 00:00:00,1982-01-01 00:00:00,3274.302
1376,1991-12-04 00:00:00,1982-04-01 00:00:00,3146.2
1377,1996-01-19 00:00:00,1982-04-01 00:00:00,3234.7
1378,1997-05-07 00:00:00,1982-04-01 00:00:00,3231.6
1379,1999-10-28 00:00:00,1982-04-01 00:00:00,
1380,1999-10-29 00:00:00,1982-04-01 00:00:00,3248.9
1381,2003-12-10 00:00:00,1982-04-01 00:00:00,3242.7
1382,2009-07-31 00:00:00,1982-04-01 00:00:00,3240.9
1383,2013-07-31 00:00:00,1982-04-01 00:00:00,3331.3
1384,2017-10-27 00:00:00,1982-04-01 00:00:00,3331.281
1385,2018-07-27 00:00:00,1982-04-01 00:00:00,3331.972
1386,1991-12-04 00:00:00,1982-07-01 00:00:00,3164.2
1387,1996-01-19 00:00:00,1982-07-01 00:00:00,3258.5
1388,1997-05-07 00:00:00,1982-07-01 00:00:00,3259.1
1389,1999-10-28 00:00:00,1982-07-01 00:00:00,
1390,1999-10-29 00:00:00,1982-07-01 00:00:00,3278.6
1391,2003-12-10 00:00:00,1982-07-01 00:00:00,3276.2
1392,2009-07-31 00:00:00,1982-07-01 00:00:00,3274.4
1393,2013-07-31 00:00:00,1982-07-01 00:00:00,3367.1
1394,2017-10-27 00:00:00,1982-07-01 00:00:00,3367.072
1395,2018-07-27 00:00:00,1982-07-01 00:00:00,3366.322
1396,1991-12-04 00:00:00,1982-10-01 00:00:00,3195.1
1397,1996-01-19 00:00:00,1982-10-01 00:00:00,3295.5
1398,1997-05-07 00:00:00,1982-10-01 00:00:00,3299.1
1399,1999-10-28 00:00:00,1982-10-01 00:00:00,
1400,1999-10-29 00:00:00,1982-10-01 00:00:00,3315.6
1401,2003-12-10 00:00:00,1982-10-01 00:00:00,3314.4
1402,2009-07-31 00:00:00,1982-10-01 00:00:00,3312.5
1403,2013-07-31 00:00:00,1982-10-01 00:00:00,3407.8
1404,2017-10-27 00:00:00,1982-10-01 00:00:00,3407.81
1405,2018-07-27 00:00:00,1982-10-01 00:00:00,3402.561
1406,1991-12-04 00:00:00,1983-01-01 00:00:00,3254.9
1407,1996-01-19 00:00:00,1983-01-01 00:00:00,3359.5
1408,1997-05-07 00:00:00,1983-01-01 00:00:00,3361.0
1409,1999-10-28 00:00:00,1983-01-01 00:00:00,
1410,1999-10-29 00:00:00,1983-01-01 00:00:00,3378.5
1411,2003-12-10 00:00:00,1983-01-01 00:00:00,3382.9
1412,2009-07-31 00:00:00,1983-01-01 00:00:00,3381.0
1413,2013-07-31 00:00:00,1983-01-01 00:00:00,3480.3
1414,2017-10-27 00:00:00,1983-01-01 00:00:00,3480.321
1415,2018-07-27 00:00:00,1983-01-01 00:00:00,3473.413
1416,1991-12-04 00:00:00,1983-04-01 00:00:00,3367.1
1417,1996-01-19 00:00:00,1983-04-01 00:00:00,3469.4
1418,1997-05-07 00:00:00,1983-04-01 00:00:00,3469.2
1419,1999-10-28 00:00:00,1983-04-01 00:00:00,
1420,1999-10-29 00:00:00,1983-04-01 00:00:00,3489.6
1421,2003-12-10 00:00:00,1983-04-01 00:00:00,3484.1
1422,2009-07-31 00:00:00,1983-04-01 00:00:00,3482.2
1423,2013-07-31 00:00:00,1983-04-01 00:00:00,3583.8
1424,2017-10-27 00:00:00,1983-04-01 00:00:00,3583.844
1425,2018-07-27 00:00:00,1983-04-01 00:00:00,3578.848
1426,1991-12-04 00:00:00,1983-07-01 00:00:00,3450.9
1427,1996-01-19 00:00:00,1983-07-01 00:00:00,3563.8
1428,1997-05-07 00:00:00,1983-07-01 00:00:00,3563.3
1429,1999-10-28 00:00:00,1983-07-01 00:00:00,
1430,1999-10-29 00:00:00,1983-07-01 00:00:00,3582.9
1431,2003-12-10 00:00:00,1983-07-01 00:00:00,3589.3
1432,2009-07-31 00:00:00,1983-07-01 00:00:00,3587.1
1433,2013-07-31 00:00:00,1983-07-01 00:00:00,3692.3
1434,2017-10-27 00:00:00,1983-07-01 00:00:00,3692.257
1435,2018-07-27 00:00:00,1983-07-01 00:00:00,3689.179
1436,1991-12-04 00:00:00,1983-10-01 00:00:00,3547.3
1437,1996-01-19 00:00:00,1983-10-01 00:00:00,3665.4
1438,1997-05-07 00:00:00,1983-10-01 00:00:00,3664.6
1439,1999-10-28 00:00:00,1983-10-01 00:00:00,
1440,1999-10-29 00:00:00,1983-10-01 00:00:00,3688.8
1441,2003-12-10 00:00:00,1983-10-01 00:00:00,3690.4
1442,2009-07-31 00:00:00,1983-10-01 00:00:00,3688.1
1443,2013-07-31 00:00:00,1983-10-01 00:00:00,3796.1
1444,2017-10-27 00:00:00,1983-10-01 00:00:00,3796.121
1445,2018-07-27 00:00:00,1983-10-01 00:00:00,3794.706
1446,1991-12-04 00:00:00,1984-01-01 00:00:00,3666.9
1447,1996-01-19 00:00:00,1984-01-01 00:00:00,3792.8
1448,1997-05-07 00:00:00,1984-01-01 00:00:00,3791.1
1449,1999-10-28 00:00:00,1984-01-01 00:00:00,
1450,1999-10-29 00:00:00,1984-01-01 00:00:00,3813.4
1451,2003-12-10 00:00:00,1984-01-01 00:00:00,3809.6
1452,2009-07-31 00:00:00,1984-01-01 00:00:00,3807.4
1453,2013-07-31 00:00:00,1984-01-01 00:00:00,3912.8
1454,2017-10-27 00:00:00,1984-01-01 00:00:00,3912.774
1455,2018-07-27 00:00:00,1984-01-01 00:00:00,3908.054
1456,1991-12-04 00:00:00,1984-04-01 00:00:00,3754.6
1457,1996-01-19 00:00:00,1984-04-01 00:00:00,3879.2
1458,1997-05-07 00:00:00,1984-04-01 00:00:00,3879.7
1459,1999-10-28 00:00:00,1984-04-01 00:00:00,
1460,1999-10-29 00:00:00,1984-04-01 00:00:00,3909.4
1461,2003-12-10 00:00:00,1984-04-01 00:00:00,3908.6
1462,2009-07-31 00:00:00,1984-04-01 00:00:00,3906.3
1463,2013-07-31 00:00:00,1984-04-01 00:00:00,4015.0
1464,2018-07-27 00:00:00,1984-04-01 00:00:00,4009.601
1465,1991-12-04 00:00:00,1984-07-01 00:00:00,3818.2
1466,1996-01-19 00:00:00,1984-07-01 00:00:00,3943.3
1467,1997-05-07 00:00:00,1984-07-01 00:00:00,3942.2
1468,1999-10-28 00:00:00,1984-07-01 00:00:00,
1469,1999-10-29 00:00:00,1984-07-01 00:00:00,3974.7
1470,2003-12-10 00:00:00,1984-07-01 00:00:00,3978.2
1471,2009-07-31 00:00:00,1984-07-01 00:00:00,3976.0
1472,2013-07-31 00:00:00,1984-07-01 00:00:00,4087.4
1473,2017-10-27 00:00:00,1984-07-01 00:00:00,4087.378
1474,2018-07-27 00:00:00,1984-07-01 00:00:00,4084.25
1475,1991-12-04 00:00:00,1984-10-01 00:00:00,3869.1
1476,1996-01-19 00:00:00,1984-10-01 00:00:00,3994.4
1477,1997-05-07 00:00:00,1984-10-01 00:00:00,3996.7
1478,1999-10-28 00:00:00,1984-10-01 00:00:00,
1479,1999-10-29 00:00:00,1984-10-01 00:00:00,4033.5
1480,2003-12-10 00:00:00,1984-10-01 00:00:00,4036.3
1481,2009-07-31 00:00:00,1984-10-01 00:00:00,4034.0
1482,2013-07-31 00:00:00,1984-10-01 00:00:00,4147.6
1483,2017-10-27 00:00:00,1984-10-01 00:00:00,4147.606
1484,2018-07-27 00:00:00,1984-10-01 00:00:00,4148.551
1485,1991-12-04 00:00:00,1985-01-01 00:00:00,3940.0
1486,1996-01-19 00:00:00,1985-01-01 00:00:00,4080.3
1487,1997-05-07 00:00:00,1985-01-01 00:00:00,4081.2
1488,1999-10-28 00:00:00,1985-01-01 00:00:00,
1489,1999-10-29 00:00:00,1985-01-01 00:00:00,4109.7
1490,2003-12-10 00:00:00,1985-01-01 00:00:00,4119.5
1491,2009-07-31 00:00:00,1985-01-01 00:00:00,4117.2
1492,2013-07-31 00:00:00,1985-01-01 00:00:00,4237.0
1493,2017-10-27 00:00:00,1985-01-01 00:00:00,4237.01
1494,2018-07-27 00:00:00,1985-01-01 00:00:00,4230.168
1495,1991-12-04 00:00:00,1985-04-01 00:00:00,3997.5
1496,1996-01-19 00:00:00,1985-04-01 00:00:00,4135.4
1497,1997-05-07 00:00:00,1985-04-01 00:00:00,4134.8
1498,1999-10-28 00:00:00,1985-04-01 00:00:00,
1499,1999-10-29 00:00:00,1985-04-01 00:00:00,4170.1
1500,2003-12-10 00:00:00,1985-04-01 00:00:00,4178.4
1501,2009-07-31 00:00:00,1985-04-01 00:00:00,4175.7
1502,2013-07-31 00:00:00,1985-04-01 00:00:00,4302.3
1503,2017-10-27 00:00:00,1985-04-01 00:00:00,4302.297
1504,2018-07-27 00:00:00,1985-04-01 00:00:00,4294.887
1505,1991-12-04 00:00:00,1985-07-01 00:00:00,4076.9
1506,1996-01-19 00:00:00,1985-07-01 00:00:00,4221.9
1507,1997-05-07 00:00:00,1985-07-01 00:00:00,4221.4
1508,1999-10-28 00:00:00,1985-07-01 00:00:00,
1509,1999-10-29 00:00:00,1985-07-01 00:00:00,4252.9
1510,2003-12-10 00:00:00,1985-07-01 00:00:00,4261.3
1511,2009-07-31 00:00:00,1985-07-01 00:00:00,4258.3
1512,2013-07-31 00:00:00,1985-07-01 00:00:00,4394.6
1513,2017-10-27 00:00:00,1985-07-01 00:00:00,4394.563
1514,2018-07-27 00:00:00,1985-07-01 00:00:00,4386.773
1515,1991-12-04 00:00:00,1985-10-01 00:00:00,4140.5
1516,1996-01-19 00:00:00,1985-10-01 00:00:00,4285.1
1517,1997-05-07 00:00:00,1985-10-01 00:00:00,4285.3
1518,1999-10-28 00:00:00,1985-10-01 00:00:00,
1519,1999-10-29 00:00:00,1985-10-01 00:00:00,4319.3
1520,2003-12-10 00:00:00,1985-10-01 00:00:00,4321.8
1521,2009-07-31 00:00:00,1985-10-01 00:00:00,4318.7
1522,2013-07-31 00:00:00,1985-10-01 00:00:00,4453.1
1523,2017-10-27 00:00:00,1985-10-01 00:00:00,4453.105
1524,2018-07-27 00:00:00,1985-10-01 00:00:00,4444.094
1525,1991-12-04 00:00:00,1986-01-01 00:00:00,4215.7
1526,1996-01-19 00:00:00,1986-01-01 00:00:00,4358.2
1527,1999-10-28 00:00:00,1986-01-01 00:00:00,
1528,1999-10-29 00:00:00,1986-01-01 00:00:00,4375.3
1529,2003-12-10 00:00:00,1986-01-01 00:00:00,4385.6
1530,2009-07-31 00:00:00,1986-01-01 00:00:00,4382.4
1531,2013-07-31 00:00:00,1986-01-01 00:00:00,4516.3
1532,2017-10-27 00:00:00,1986-01-01 00:00:00,4516.344
1533,2018-07-27 00:00:00,1986-01-01 00:00:00,4507.894
1534,1991-12-04 00:00:00,1986-04-01 00:00:00,4232.0
1535,1996-01-19 00:00:00,1986-04-01 00:00:00,4386.7
1536,1997-05-07 00:00:00,1986-04-01 00:00:00,4385.6
1537,1999-10-28 00:00:00,1986-04-01 00:00:00,
1538,1999-10-29 00:00:00,1986-04-01 00:00:00,4415.2
1539,2003-12-10 00:00:00,1986-04-01 00:00:00,4425.7
1540,2009-07-31 00:00:00,1986-04-01 00:00:00,4423.2
1541,2013-07-31 00:00:00,1986-04-01 00:00:00,4555.2
1542,2017-10-27 00:00:00,1986-04-01 00:00:00,4555.245
1543,2018-07-27 00:00:00,1986-04-01 00:00:00,4545.34
1544,1991-12-04 00:00:00,1986-07-01 00:00:00,4290.2
1545,1996-01-19 00:00:00,1986-07-01 00:00:00,4442.4
1546,1997-05-07 00:00:00,1986-07-01 00:00:00,4443.3
1547,1999-10-28 00:00:00,1986-07-01 00:00:00,
1548,1999-10-29 00:00:00,1986-07-01 00:00:00,4483.4
1549,2003-12-10 00:00:00,1986-07-01 00:00:00,4493.9
1550,2009-07-31 00:00:00,1986-07-01 00:00:00,4491.3
1551,2013-07-31 00:00:00,1986-07-01 00:00:00,4619.6
1552,2017-10-27 00:00:00,1986-07-01 00:00:00,4619.627
1553,2018-07-27 00:00:00,1986-07-01 00:00:00,4607.669
1554,1991-12-04 00:00:00,1986-10-01 00:00:00,4336.6
1555,1996-01-19 00:00:00,1986-10-01 00:00:00,4501.4
1556,1997-05-07 00:00:00,1986-10-01 00:00:00,4501.7
1557,1999-10-28 00:00:00,1986-10-01 00:00:00,
1558,1999-10-29 00:00:00,1986-10-01 00:00:00,4537.5
1559,2003-12-10 00:00:00,1986-10-01 00:00:00,4546.1
1560,2009-07-31 00:00:00,1986-10-01 00:00:00,4543.3
1561,2013-07-31 00:00:00,1986-10-01 00:00:00,4669.4
1562,2017-10-27 00:00:00,1986-10-01 00:00:00,4669.396
1563,2018-07-27 00:00:00,1986-10-01 00:00:00,4657.627
1564,1991-12-04 00:00:00,1987-01-01 00:00:00,4408.3
1565,1996-01-19 00:00:00,1987-01-01 00:00:00,4565.6
1566,1997-05-07 00:00:00,1987-01-01 00:00:00,4565.7
1567,1999-10-28 00:00:00,1987-01-01 00:00:00,
1568,1999-10-29 00:00:00,1987-01-01 00:00:00,4612.3
1569,2003-12-10 00:00:00,1987-01-01 00:00:00,4613.8
1570,2009-07-31 00:00:00,1987-01-01 00:00:00,4611.1
1571,2013-07-31 00:00:00,1987-01-01 00:00:00,4736.2
1572,2017-10-27 00:00:00,1987-01-01 00:00:00,4736.231
1573,2018-07-27 00:00:00,1987-01-01 00:00:00,4722.156
1574,1991-12-04 00:00:00,1987-04-01 00:00:00,4494.9
1575,1996-01-19 00:00:00,1987-04-01 00:00:00,4644.9
1576,1997-05-07 00:00:00,1987-04-01 00:00:00,4645.1
1577,1999-10-28 00:00:00,1987-04-01 00:00:00,
1578,1999-10-29 00:00:00,1987-04-01 00:00:00,4695.8
1579,2003-12-10 00:00:00,1987-04-01 00:00:00,4690.0
1580,2009-07-31 00:00:00,1987-04-01 00:00:00,4686.7
1581,2013-07-31 00:00:00,1987-04-01 00:00:00,4821.4
1582,2014-07-30 00:00:00,1987-04-01 00:00:00,4821.5
1583,2017-10-27 00:00:00,1987-04-01 00:00:00,4821.459
1584,2018-07-27 00:00:00,1987-04-01 00:00:00,4806.16
1585,1991-12-04 00:00:00,1987-07-01 00:00:00,4573.5
1586,1996-01-19 00:00:00,1987-07-01 00:00:00,4722.6
1587,1999-10-28 00:00:00,1987-07-01 00:00:00,
1588,1999-10-29 00:00:00,1987-07-01 00:00:00,4770.2
1589,2003-12-10 00:00:00,1987-07-01 00:00:00,4767.8
1590,2009-07-31 00:00:00,1987-07-01 00:00:00,4764.5
1591,2013-07-31 00:00:00,1987-07-01 00:00:00,4900.5
1592,2017-10-27 00:00:00,1987-07-01 00:00:00,4900.509
1593,2018-07-27 00:00:00,1987-07-01 00:00:00,4884.555
1594,1991-12-04 00:00:00,1987-10-01 00:00:00,4683.0
1595,1996-01-19 00:00:00,1987-10-01 00:00:00,4836.2
1596,1997-05-07 00:00:00,1987-10-01 00:00:00,4835.9
1597,1999-10-28 00:00:00,1987-10-01 00:00:00,
1598,1999-10-29 00:00:00,1987-10-01 00:00:00,4891.6
1599,2003-12-10 00:00:00,1987-10-01 00:00:00,4886.3
1600,2009-07-31 00:00:00,1987-10-01 00:00:00,4883.1
1601,2013-07-31 00:00:00,1987-10-01 00:00:00,5022.7
1602,2017-10-27 00:00:00,1987-10-01 00:00:00,5022.67
1603,2018-07-27 00:00:00,1987-10-01 00:00:00,5007.994
1604,1991-12-04 00:00:00,1988-01-01 00:00:00,4752.4
1605,1996-01-19 00:00:00,1988-01-01 00:00:00,4898.5
1606,1997-05-07 00:00:00,1988-01-01 00:00:00,4898.2
1607,1999-10-28 00:00:00,1988-01-01 00:00:00,
1608,1999-10-29 00:00:00,1988-01-01 00:00:00,4957.0
1609,2003-12-10 00:00:00,1988-01-01 00:00:00,4951.9
1610,2009-07-31 00:00:00,1988-01-01 00:00:00,4948.6
1611,2013-07-31 00:00:00,1988-01-01 00:00:00,5090.6
1612,2017-10-27 00:00:00,1988-01-01 00:00:00,5090.615
1613,2018-07-27 00:00:00,1988-01-01 00:00:00,5073.372
1614,1991-12-04 00:00:00,1988-04-01 00:00:00,4857.2
1615,1996-01-19 00:00:00,1988-04-01 00:00:00,5000.5
1616,1997-05-07 00:00:00,1988-04-01 00:00:00,5000.4
1617,1999-10-28 00:00:00,1988-04-01 00:00:00,
1618,1999-10-29 00:00:00,1988-04-01 00:00:00,5066.5
1619,2003-12-10 00:00:00,1988-04-01 00:00:00,5062.8
1620,2009-07-31 00:00:00,1988-04-01 00:00:00,5059.3
1621,2013-07-31 00:00:00,1988-04-01 00:00:00,5207.7
1622,2017-10-27 00:00:00,1988-04-01 00:00:00,5207.707
1623,2018-07-27 00:00:00,1988-04-01 00:00:00,5190.036
1624,1991-12-04 00:00:00,1988-07-01 00:00:00,4947.3
1625,1996-01-19 00:00:00,1988-07-01 00:00:00,5094.5
1626,1999-10-28 00:00:00,1988-07-01 00:00:00,
1627,1999-10-29 00:00:00,1988-07-01 00:00:00,5151.5
1628,2003-12-10 00:00:00,1988-07-01 00:00:00,5146.6
1629,2009-07-31 00:00:00,1988-07-01 00:00:00,5142.8
1630,2013-07-31 00:00:00,1988-07-01 00:00:00,5299.5
1631,2017-10-27 00:00:00,1988-07-01 00:00:00,5299.486
1632,2018-07-27 00:00:00,1988-07-01 00:00:00,5282.835
1633,1991-12-04 00:00:00,1988-10-01 00:00:00,5044.6
1634,1996-01-19 00:00:00,1988-10-01 00:00:00,5204.9
1635,1997-05-07 00:00:00,1988-10-01 00:00:00,5205.3
1636,1999-10-28 00:00:00,1988-10-01 00:00:00,
1637,1999-10-29 00:00:00,1988-10-01 00:00:00,5258.3
1638,2003-12-10 00:00:00,1988-10-01 00:00:00,5253.7
1639,2009-07-31 00:00:00,1988-10-01 00:00:00,5251.0
1640,2013-07-31 00:00:00,1988-10-01 00:00:00,5412.7
1641,2017-10-27 00:00:00,1988-10-01 00:00:00,5412.713
1642,2018-07-27 00:00:00,1988-10-01 00:00:00,5399.509
1643,1991-12-04 00:00:00,1989-01-01 00:00:00,5139.9
1644,1992-07-30 00:00:00,1989-01-01 00:00:00,5150.0
1645,1996-01-19 00:00:00,1989-01-01 00:00:00,5316.9
1646,1997-05-07 00:00:00,1989-01-01 00:00:00,5316.8
1647,1999-10-28 00:00:00,1989-01-01 00:00:00,
1648,1999-10-29 00:00:00,1989-01-01 00:00:00,5379.0
1649,2003-12-10 00:00:00,1989-01-01 00:00:00,5367.1
1650,2009-07-31 00:00:00,1989-01-01 00:00:00,5360.3
1651,2013-07-31 00:00:00,1989-01-01 00:00:00,5527.3
1652,2014-07-30 00:00:00,1989-01-01 00:00:00,5527.4
1653,2017-10-27 00:00:00,1989-01-01 00:00:00,5527.352
1654,2018-07-27 00:00:00,1989-01-01 00:00:00,5511.253
1655,1991-12-04 00:00:00,1989-04-01 00:00:00,5218.5
1656,1992-07-30 00:00:00,1989-04-01 00:00:00,5229.5
1657,1996-01-19 00:00:00,1989-04-01 00:00:00,5413.1
1658,1997-05-07 00:00:00,1989-04-01 00:00:00,5413.2
1659,1999-10-28 00:00:00,1989-04-01 00:00:00,
1660,1999-10-29 00:00:00,1989-04-01 00:00:00,5461.7
1661,2003-12-10 00:00:00,1989-04-01 00:00:00,5454.1
1662,2009-07-31 00:00:00,1989-04-01 00:00:00,5453.6
1663,2013-07-31 00:00:00,1989-04-01 00:00:00,5628.4
1664,2017-10-27 00:00:00,1989-04-01 00:00:00,5628.429
1665,2018-07-27 00:00:00,1989-04-01 00:00:00,5612.463
1666,1991-12-04 00:00:00,1989-07-01 00:00:00,5277.3
1667,1992-07-30 00:00:00,1989-07-01 00:00:00,5278.9
1668,1996-01-19 00:00:00,1989-07-01 00:00:00,5486.8
1669,1997-05-07 00:00:00,1989-07-01 00:00:00,5486.9
1670,1999-10-28 00:00:00,1989-07-01 00:00:00,
1671,1999-10-29 00:00:00,1989-07-01 00:00:00,5527.5
1672,2003-12-10 00:00:00,1989-07-01 00:00:00,5531.9
1673,2009-07-31 00:00:00,1989-07-01 00:00:00,5532.9
1674,2013-07-31 00:00:00,1989-07-01 00:00:00,5711.5
1675,2014-07-30 00:00:00,1989-07-01 00:00:00,5711.6
1676,2017-10-27 00:00:00,1989-07-01 00:00:00,5711.556
1677,2018-07-27 00:00:00,1989-07-01 00:00:00,5695.365
1678,1991-12-04 00:00:00,1989-10-01 00:00:00,5340.4
1679,1992-07-30 00:00:00,1989-10-01 00:00:00,5344.8
1680,1996-01-19 00:00:00,1989-10-01 00:00:00,5537.9
1681,1997-05-07 00:00:00,1989-10-01 00:00:00,5537.8
1682,1999-10-28 00:00:00,1989-10-01 00:00:00,
1683,1999-10-29 00:00:00,1989-10-01 00:00:00,5588.0
1684,2003-12-10 00:00:00,1989-10-01 00:00:00,5584.3
1685,2009-07-31 00:00:00,1989-10-01 00:00:00,5581.7
1686,2013-07-31 00:00:00,1989-10-01 00:00:00,5763.4
1687,2017-10-27 00:00:00,1989-10-01 00:00:00,5763.444
1688,2018-07-27 00:00:00,1989-10-01 00:00:00,5747.237
1689,1991-12-04 00:00:00,1990-01-01 00:00:00,5422.4
1690,1992-07-30 00:00:00,1990-01-01 00:00:00,5445.2
1691,1993-08-31 00:00:00,1990-01-01 00:00:00,5461.9
1692,1996-01-19 00:00:00,1990-01-01 00:00:00,5660.4
1693,1997-05-07 00:00:00,1990-01-01 00:00:00,5660.6
1694,1999-10-28 00:00:00,1990-01-01 00:00:00,
1695,1999-10-29 00:00:00,1990-01-01 00:00:00,5720.8
1696,2003-12-10 00:00:00,1990-01-01 00:00:00,5716.4
1697,2009-07-31 00:00:00,1990-01-01 00:00:00,5708.1
1698,2013-07-31 00:00:00,1990-01-01 00:00:00,5890.8
1699,2017-10-27 00:00:00,1990-01-01 00:00:00,5890.835
1700,2018-07-27 00:00:00,1990-01-01 00:00:00,5872.701
1701,1991-12-04 00:00:00,1990-04-01 00:00:00,5504.7
1702,1992-07-30 00:00:00,1990-04-01 00:00:00,5522.6
1703,1993-08-31 00:00:00,1990-04-01 00:00:00,5540.9
1704,1996-01-19 00:00:00,1990-04-01 00:00:00,5751.0
1705,1997-05-07 00:00:00,1990-04-01 00:00:00,5750.8
1706,1999-10-28 00:00:00,1990-04-01 00:00:00,
1707,1999-10-29 00:00:00,1990-04-01 00:00:00,5800.0
1708,2003-12-10 00:00:00,1990-04-01 00:00:00,5797.7
1709,2009-07-31 00:00:00,1990-04-01 00:00:00,5797.4
1710,2013-07-31 00:00:00,1990-04-01 00:00:00,5974.6
1711,2014-07-30 00:00:00,1990-04-01 00:00:00,5974.7
1712,2017-10-27 00:00:00,1990-04-01 00:00:00,5974.665
1713,2018-07-27 00:00:00,1990-04-01 00:00:00,5960.028
1714,1991-12-04 00:00:00,1990-07-01 00:00:00,5570.5
1715,1992-07-30 00:00:00,1990-07-01 00:00:00,5559.6
1716,1993-08-31 00:00:00,1990-07-01 00:00:00,5583.8
1717,1996-01-19 00:00:00,1990-07-01 00:00:00,5782.4
1718,1997-05-07 00:00:00,1990-07-01 00:00:00,5782.2
1719,1999-10-28 00:00:00,1990-07-01 00:00:00,
